address,district,area,bedrooms,garage,type,rent,total,latitude,longitude,geometry,ID,NM_MESO,CD_GEOCODU,distance_to_schools,distance_to_hospitals,distance_to_parks
Rua Manharaçu,Vila Natália,80,2,1,Casa,1900,1981,-23.6245291,-46.597175,POINT (-46.597175 -23.6245291),20,METROPOLITANA DE SÃO PAULO,35,263.63361075162595,814.7648910684213,657.18932313903
Rua Conselheiro Cotegipe,Belenzinho,60,2,1,Apartamento,3600,4048,-23.5368278,-46.5829309,POINT (-46.5829309 -23.5368278),20,METROPOLITANA DE SÃO PAULO,35,199.30389361226267,523.5103453227268,391.00502373856386
Avenida Trumain,Vila Formosa,43,1,0,Casa,1180,1270,-23.5647394,-46.5359054,POINT (-46.5359054 -23.5647394),20,METROPOLITANA DE SÃO PAULO,35,289.37138087036385,605.3003771714543,895.3266790576492
Rua Conselheiro Furtado,Liberdade,25,1,0,Studio e kitnet,2415,2825,-23.559334,-46.6328694,POINT (-46.6328694 -23.559334),20,METROPOLITANA DE SÃO PAULO,35,236.92353737692795,83.74338561158838,235.74257444210383
Avenida Vila Ema,Vila Ema,32,2,0,Apartamento,1250,1622,-23.580112,-46.569454,POINT (-46.569454 -23.580112),20,METROPOLITANA DE SÃO PAULO,35,46.96548771219523,421.89054352714874,1453.382642029624
Rua Tenente Ângelo Zampero,Parque Edu Chaves,80,2,0,Casa,1428,1538,-23.4852386,-46.563232,POINT (-46.563232 -23.4852386),20,METROPOLITANA DE SÃO PAULO,35,345.57696001520617,1080.0610315296892,3521.287205600156
Avenida Júlio Buono,Vila Gustavo,110,2,0,Casa,1920,2151,-23.4897411,-46.5948849,POINT (-46.5948849 -23.4897411),20,METROPOLITANA DE SÃO PAULO,35,172.16134170377418,352.87843001288894,1341.5395013236025
Rua Frei Gaspar,Mooca,30,1,0,Apartamento,1410,1814,-23.5483636,-46.6062813,POINT (-46.6062813 -23.5483636),20,METROPOLITANA DE SÃO PAULO,35,287.18056602277113,286.61642745636163,950.2934239815927
Rua Maria Otília,Vila Regente Feijó,41,1,1,Apartamento,2650,3464,-23.5529097,-46.5672476,POINT (-46.5672476 -23.5529097),20,METROPOLITANA DE SÃO PAULO,35,195.59751770987802,754.7627584198967,1147.8141008901207
Rua Doutor Rubens Meireles,Várzea da Barra Funda,40,1,1,Apartamento,2650,3500,-23.5198562,-46.6657869,POINT (-46.6657869 -23.5198562),20,METROPOLITANA DE SÃO PAULO,35,313.20648650864285,1190.8716470529434,304.16743547736365
Avenida Túlio Teodoro de Campos,Vila Mascote,55,3,2,Apartamento,3200,3296,-23.6398964,-46.6621564,POINT (-46.6621564 -23.6398964),20,METROPOLITANA DE SÃO PAULO,35,76.25660197505432,874.8770803843594,470.89071039806834
Rua Gregório de Morais Rego,Jardim Consorcio,35,1,0,Casa,1200,1317,-23.6708079,-46.670621,POINT (-46.670621 -23.6708079),20,METROPOLITANA DE SÃO PAULO,35,69.08297556330552,622.6469272382716,817.0395037269112
Rua Irmã Maria Amélia,Vila Pirituba,55,2,1,Casa,1460,1618,-23.4800925,-46.7438503,POINT (-46.7438503 -23.4800925),20,METROPOLITANA DE SÃO PAULO,35,31.00777874287783,416.6294291315322,734.788883154237
Rua Visconde de Parnaíba,Brás,62,2,1,Apartamento,1700,2302,-23.5447101,-46.605292,POINT (-46.605292 -23.5447101),20,METROPOLITANA DE SÃO PAULO,35,123.02618871557566,235.29050325107863,922.9980900252906
Rua Pedro Nicolau Bernardo,Vila Regente Feijó,40,1,0,Casa,1080,1305,-23.5528496,-46.5691134,POINT (-46.5691134 -23.5528496),20,METROPOLITANA DE SÃO PAULO,35,179.98389657993343,918.4949848427647,1278.2409334111417
Rua Malvina Ferrara Samarone,Vila Dom Pedro I,45,1,1,Apartamento,2500,3106,-23.6044974,-46.6037075,POINT (-46.6037075 -23.6044974),20,METROPOLITANA DE SÃO PAULO,35,227.87048758723532,795.3377257432691,381.1017164456181
Rua Saint Hilaire,Jardim Paulista,75,2,0,Casa,3500,4046,-23.571067,-46.6539054,POINT (-46.6539054 -23.571067),20,METROPOLITANA DE SÃO PAULO,35,320.84279046141495,279.4727172012135,296.3778034951621
Rua dos Italianos,Bom Retiro,88,2,0,Apartamento,1750,2360,-23.5278474,-46.6420386,POINT (-46.6420386 -23.5278474),20,METROPOLITANA DE SÃO PAULO,35,188.8583735774026,206.1573276186355,200.9106520249048
Avenida Lins de Vasconcelos,Vila Mariana,62,2,0,Apartamento,2500,2786,-23.582811,-46.627526,POINT (-46.627526 -23.582811),20,METROPOLITANA DE SÃO PAULO,35,119.9892202470714,401.13334661791066,406.3837265452817
Rua Conde Vicente de Azevedo,Vila Monumento,70,2,1,Apartamento,1900,2456,-23.5857938,-46.6119998,POINT (-46.6119998 -23.5857938),20,METROPOLITANA DE SÃO PAULO,35,316.3214577695396,170.0700672909336,253.5740860293732
Rua Cambembé,Cidade Mãe do Céu,35,1,0,Casa,1700,1863,-23.5519357,-46.5742192,POINT (-46.5742192 -23.5519357),20,METROPOLITANA DE SÃO PAULO,35,103.97416011899469,627.5699702473131,1172.8789151714188
Rua Heitor Penteado,Sumarezinho,48,2,1,Apartamento,2900,3558,-23.5461784,-46.6911614,POINT (-46.6911614 -23.5461784),20,METROPOLITANA DE SÃO PAULO,35,270.924937410567,105.71140236279206,1155.7007214170071
Rua Enótria,Vila Mazzei,28,1,1,Studio e kitnet,1800,2079,-23.4756756,-46.6044599,POINT (-46.6044599 -23.4756756),20,METROPOLITANA DE SÃO PAULO,35,170.58066376222385,642.3731368706248,530.2591203237507
Avenida Vereador Abel Ferreira,Vila Regente Feijó,68,3,2,Apartamento,2058,3105,-23.555544,-46.5748627,POINT (-46.5748627 -23.555544),20,METROPOLITANA DE SÃO PAULO,35,137.1533390797802,549.551125810685,1562.5458906024382
Rua Itanhaém,Vila Prudente,55,2,1,Apartamento,2200,2968,-23.5821502,-46.575926,POINT (-46.575926 -23.5821502),20,METROPOLITANA DE SÃO PAULO,35,275.3740072157324,688.1444428443449,777.8242630143961
Rua Barão de Tramandaí,Vila Alpina,46,2,0,Apartamento,1700,1886,-23.5975104,-46.5594709,POINT (-46.5594709 -23.5975104),20,METROPOLITANA DE SÃO PAULO,35,144.83762046483767,662.2968642022665,1219.8465588254833
Rua Cerro Corá,Vila Romana,20,1,0,Studio e kitnet,1250,1316,-23.5353323,-46.7123913,POINT (-46.7123913 -23.5353323),20,METROPOLITANA DE SÃO PAULO,35,208.06999240588644,922.2303936408899,661.7830575534052
Rua Isabel de Góis,Jardim Botucatu,60,3,1,Apartamento,1290,1927,-23.6373912,-46.6101569,POINT (-46.6101569 -23.6373912),20,METROPOLITANA DE SÃO PAULO,35,95.82113022851337,427.5402574085905,989.8922297446521
Avenida das Cerejeiras,Jardim Japão,20,1,0,Studio e kitnet,610,845,-23.506704,-46.5776395,POINT (-46.5776395 -23.506704),20,METROPOLITANA DE SÃO PAULO,35,105.76633431990899,837.055174003062,2271.83371682942
Rua Olímpia Lemes da Silva,Jardim das Vertentes,60,1,0,Casa,1200,1293,-23.5884779,-46.7417109,POINT (-46.7417109 -23.5884779),20,METROPOLITANA DE SÃO PAULO,35,311.65516268960783,503.9746462095136,936.8587633490348
Rua Francisco Shigueki Nomura,Imirim,40,1,0,Apartamento,780,890,-23.4891558,-46.6574188,POINT (-46.6574188 -23.4891558),20,METROPOLITANA DE SÃO PAULO,35,172.896249663865,335.799604845861,1455.1577766411224
Rua da União,Vila Mariana,30,1,0,Apartamento,1980,2078,-23.5808554,-46.6290698,POINT (-46.6290698 -23.5808554),20,METROPOLITANA DE SÃO PAULO,35,98.06705109606453,556.4444783109077,633.2089835260269
Rua Azevedo Júnior,Brás,45,2,1,Apartamento,1600,2202,-23.5507476,-46.6235089,POINT (-46.6235089 -23.5507476),20,METROPOLITANA DE SÃO PAULO,35,280.5153634857739,192.72012481153098,186.70959699178024
Alameda Itupiranga,Saúde,59,2,0,Casa,2100,2189,-23.6195267,-46.6060842,POINT (-46.6060842 -23.6195267),20,METROPOLITANA DE SÃO PAULO,35,152.04479372968865,761.123415656994,464.26089841255873
Rua Carlos Dias Fernandes,Brasilândia,55,2,0,Casa,1000,1082,-23.4748989,-46.6783468,POINT (-46.6783468 -23.4748989),20,METROPOLITANA DE SÃO PAULO,35,133.65720862458232,674.890968277402,870.8164444353201
Rua Isidoro de Sevilha,Vila Cleonice,190,3,0,Casa,3000,3050,-23.5940369,-46.5360428,POINT (-46.5360428 -23.5940369),20,METROPOLITANA DE SÃO PAULO,35,109.39427091398606,487.7136623145215,1211.1267680865762
Rua Maestro João de Souza Lima,Jardim Líbano,135,3,2,Casa,3200,3543,-23.4849972,-46.7366874,POINT (-46.7366874 -23.4849972),20,METROPOLITANA DE SÃO PAULO,35,164.85027219296927,444.53705615585994,152.158983413506
Rua Leôncio de Carvalho,Paraíso,73,2,0,Apartamento,3500,4098,-23.5713218,-46.6465801,POINT (-46.6465801 -23.5713218),20,METROPOLITANA DE SÃO PAULO,35,126.95262535311153,94.94705301039424,118.88942948777863
Rua Martiniano de Carvalho,Bela Vista,49,1,0,Apartamento,1500,1883,-23.565397,-46.6427116,POINT (-46.6427116 -23.565397),20,METROPOLITANA DE SÃO PAULO,35,173.92798217431513,41.61627440664298,448.46163627354264
Rua Doutor Ângelo Vita,Tatuapé,32,1,0,Studio e kitnet,1990,2581,-23.5368255,-46.565474,POINT (-46.565474 -23.5368255),20,METROPOLITANA DE SÃO PAULO,35,90.3577227665956,399.4284148648968,427.44991498125546
Rua Arnaldo Pedroso D'horta,Vila Elze,125,3,1,Casa,1700,1803,-23.604719,-46.528151,POINT (-46.528151 -23.604719),20,METROPOLITANA DE SÃO PAULO,35,236.3782755548019,462.42114541272144,1195.2709926711887
Rua Glicério,Liberdade,45,2,1,Studio e kitnet,2183,2896,-23.5598117,-46.6311518,POINT (-46.6311518 -23.5598117),20,METROPOLITANA DE SÃO PAULO,35,258.66548602270194,119.58396286703433,372.6460013232146
Rua da Gávea,Vila Maria,150,4,2,Casa,4500,4742,-23.5103753,-46.5914399,POINT (-46.5914399 -23.5103753),20,METROPOLITANA DE SÃO PAULO,35,56.536599714861474,576.0770932157176,841.9181140113726
Rua Anísio Moreira,Parque Peruche,50,2,0,Casa em condomínio,2350,2549,-23.4969662,-46.6567497,POINT (-46.6567497 -23.4969662),20,METROPOLITANA DE SÃO PAULO,35,88.01540897590928,252.74039071977,1377.9887158006552
Rua Cayowaá,Perdizes,70,2,1,Apartamento,3500,4702,-23.5469902,-46.6899356,POINT (-46.6899356 -23.5469902),20,METROPOLITANA DE SÃO PAULO,35,244.05727946860284,257.8653629078186,1088.6473793359007
Rua Pedro Osório Filho,Vila Nova Cachoeirinha,40,2,0,Casa,1500,1730,-23.4735871,-46.6557866,POINT (-46.6557866 -23.4735871),20,METROPOLITANA DE SÃO PAULO,35,239.44547159725568,478.40514782422497,574.4985997723343
Rua Capitão Lorena,Vila Invernada,45,2,0,Apartamento,1700,2108,-23.5698075,-46.5673213,POINT (-46.5673213 -23.5698075),20,METROPOLITANA DE SÃO PAULO,35,122.05387751812101,605.4375932343715,1198.2159282631587
Rua João Rudge,Casa Verde,100,3,0,Casa,2000,2285,-23.511202,-46.6573235,POINT (-46.6573235 -23.511202),20,METROPOLITANA DE SÃO PAULO,35,55.269652959667255,716.2576483284166,1130.0884895608958
Rua Cajaíba,Vila Pompéia,60,1,0,Apartamento,2009,2447,-23.535399,-46.6908015,POINT (-46.6908015 -23.535399),20,METROPOLITANA DE SÃO PAULO,35,192.92203461405776,104.64554025182093,647.4034866405183
Avenida Álvaro Ramos,Belenzinho,24,1,0,Studio e kitnet,1700,2378,-23.545867,-46.5848955,POINT (-46.5848955 -23.545867),20,METROPOLITANA DE SÃO PAULO,35,193.38330976689878,205.18550415992405,852.0596579161128
Rua Doutor Diogo de Faria,Vila Clementino,32,1,0,Studio e kitnet,3000,3630,-23.5956004,-46.6451745,POINT (-46.6451745 -23.5956004),20,METROPOLITANA DE SÃO PAULO,35,109.99782509598434,126.81377330138794,116.97948362066504
Rua Astrolábio,Vila do Encontro,150,2,1,Casa,1554,1620,-23.6593349,-46.6379871,POINT (-46.6379871 -23.6593349),20,METROPOLITANA DE SÃO PAULO,35,118.59358238655864,131.24576282918113,868.8595815299473
Avenida Raimundo Pereira de Magalhães,Jardim Íris,46,2,1,Apartamento,1700,2055,-23.4855686,-46.7246819,POINT (-46.7246819 -23.4855686),20,METROPOLITANA DE SÃO PAULO,35,123.37648018257839,122.44396098294897,728.2892439005404
Rua Doutor Almeida Nogueira,Penha de França,50,1,0,Casa em condomínio,1700,1865,-23.5262101,-46.5470675,POINT (-46.5470675 -23.5262101),20,METROPOLITANA DE SÃO PAULO,35,236.3647866554143,321.16784489278365,128.30340857136258
Rua Conde de Irajá,Vila Mariana,68,1,0,Apartamento,2200,2648,-23.591613,-46.6341779,POINT (-46.6341779 -23.591613),20,METROPOLITANA DE SÃO PAULO,35,199.02813281125177,301.36420059286803,370.87470325816446
Avenida Thomas Edison,Barra Funda,31,1,0,Apartamento,1423,1872,-23.5251033,-46.664313,POINT (-46.664313 -23.5251033),20,METROPOLITANA DE SÃO PAULO,35,281.8548245570173,792.2724532348266,305.7796661598054
Rua Francisco Pessoa,Vila Andrade,55,2,1,Apartamento,2600,3430,-23.6271626,-46.7371642,POINT (-46.7371642 -23.6271626),20,METROPOLITANA DE SÃO PAULO,35,187.90093302640753,279.9398753588096,482.3471121680766
Avenida Caminho do Mar,Rudge Ramos,35,1,0,Studio e kitnet,1300,1532,-23.6703483,-46.5673911,POINT (-46.5673911 -23.6703483),20,METROPOLITANA DE SÃO PAULO,35,2901.998225061695,3850.260976048261,5706.231346652531
Rua Cunha Gago,Pinheiros,80,1,0,Apartamento,3063,3991,-23.5625079,-46.693739,POINT (-46.693739 -23.5625079),20,METROPOLITANA DE SÃO PAULO,35,148.6741201501489,712.9132657861767,148.96808956007257
Rua Itanhomi,Vila Formosa,42,2,0,Apartamento,1300,1584,-23.5700788,-46.5367339,POINT (-46.5367339 -23.5700788),20,METROPOLITANA DE SÃO PAULO,35,349.86313489073,213.185002806576,407.8421540251177
Rua Alto Taquari,Jardim Vista Linda,120,3,2,Casa,2500,2606,-23.4884084,-46.7521052,POINT (-46.7521052 -23.4884084),20,METROPOLITANA DE SÃO PAULO,35,114.39271072159237,721.3621551059248,1233.0191118754726
Rua Severino Cardoso da Silva,Parque Cruzeiro do Sul (vila Formosa),31,1,0,Apartamento,1100,1292,-23.582941,-46.5353922,POINT (-46.5353922 -23.582941),20,METROPOLITANA DE SÃO PAULO,35,159.05873538224614,758.958659360324,1020.180373459882
Rua Claudino Barbosa,Macedo,110,2,1,Casa,3100,3232,-23.4645746,-46.516817,POINT (-46.516817 -23.4645746),20,METROPOLITANA DE SÃO PAULO,35,2914.1143790172127,3065.367465241947,3944.97791078706
Rua da Economia,Vila Nova Savoia,38,1,0,Casa,1000,1276,-23.5392318,-46.5194545,POINT (-46.5194545 -23.5392318),20,METROPOLITANA DE SÃO PAULO,35,62.84636014325966,543.5912084471853,1646.402386576285
Rua Chico Pontes,Vila Guilherme,119,3,1,Casa,2500,2776,-23.5100637,-46.5952552,POINT (-46.5952552 -23.5100637),20,METROPOLITANA DE SÃO PAULO,35,240.7810203858172,555.2789880715148,569.8557830319796
Rua José Conhago Pomare,Vila Guaca,127,3,2,Casa,3200,3405,-23.4818821,-46.6353891,POINT (-46.6353891 -23.4818821),20,METROPOLITANA DE SÃO PAULO,35,320.0364617540045,514.8694631274666,308.4404903272132
Rua Claudionor Barbieri,Vila Isolina Mazzei,55,2,1,Apartamento,1800,1869,-23.4980175,-46.5986274,POINT (-46.5986274 -23.4980175),20,METROPOLITANA DE SÃO PAULO,35,171.63402562688364,364.5766854019394,1092.9345883323595
Rua José Justino Pereira,Água Fria,183,4,4,Casa,5000,5512,-23.4823201,-46.6233172,POINT (-46.6233172 -23.4823201),20,METROPOLITANA DE SÃO PAULO,35,142.11073548689677,665.6978491150314,927.3072346378578
Rua Sargento José Spessoto,Vila Mariana,60,1,0,Casa,2100,2440,-23.5909108,-46.6490934,POINT (-46.6490934 -23.5909108),20,METROPOLITANA DE SÃO PAULO,35,293.8711850469044,434.9976807264327,274.4054980066454
Rua Martim Burchard,Brás,53,2,0,Apartamento,1977,2454,-23.5461441,-46.6178889,POINT (-46.6178889 -23.5461441),20,METROPOLITANA DE SÃO PAULO,35,142.67342961288526,957.2131786256822,216.58558735909605
Rua Evans,Vila Esperança,40,1,0,Apartamento,1600,1812,-23.5270493,-46.525264,POINT (-46.525264 -23.5270493),20,METROPOLITANA DE SÃO PAULO,35,62.934756240976704,261.45899665054947,639.3147468499508
"R. Evans, São Paulo - Sp, 03648-020, Brasil",Vila Matilde,40,1,0,Apartamento,1600,1812,-23.5270493,-46.525264,POINT (-46.525264 -23.5270493),20,METROPOLITANA DE SÃO PAULO,35,62.934756240976704,261.45899665054947,639.3147468499508
Rua Romão Freire,Vila Nilo,120,2,0,Casa,2040,2126,-23.4606406,-46.5807976,POINT (-46.5807976 -23.4606406),20,METROPOLITANA DE SÃO PAULO,35,157.72476614867006,103.11224448337164,443.67179029356845
Rua José Antônio Coelho,Vila Mariana,31,1,0,Apartamento,2800,2908,-23.5804633,-46.6444718,POINT (-46.6444718 -23.5804633),20,METROPOLITANA DE SÃO PAULO,35,230.11725922310697,28.792191766407203,679.1077243860896
Avenida João Pessoa,Jardim Utinga,63,3,1,Apartamento,1600,2095,-23.6191869,-46.5228999,POINT (-46.5228999 -23.6191869),20,METROPOLITANA DE SÃO PAULO,35,740.9772812891389,686.2194340086955,2044.3996349120353
Rua Loefgreen,Vila Clementino,140,2,4,Casa,4000,4504,-23.5995832,-46.6396401,POINT (-46.6396401 -23.5995832),20,METROPOLITANA DE SÃO PAULO,35,96.29830821122091,92.45076172087545,255.52005891478714
Rua Maria do Carmo,Vila Alpina,40,2,1,Apartamento,1450,1834,-23.598669,-46.5614413,POINT (-46.5614413 -23.598669),20,METROPOLITANA DE SÃO PAULO,35,106.53687600156236,674.2200489616285,1448.063553421611
Rua Paranapiacaba,Vila Pires,39,2,1,Apartamento,1550,1725,-23.6788926,-46.5140197,POINT (-46.5140197 -23.6788926),20,METROPOLITANA DE SÃO PAULO,35,6365.527623214753,6400.088967000154,6473.60824592831
Rua Estado de Israel,Vila Clementino,46,1,1,Apartamento,4300,5235,-23.5945594,-46.6424322,POINT (-46.6424322 -23.5945594),20,METROPOLITANA DE SÃO PAULO,35,222.0967052759127,175.82285408057248,122.56793128632236
Rua Nelson Gama de Oliveira,Vila Andrade,55,1,1,Apartamento,2450,3145,-23.631629,-46.7366809,POINT (-46.7366809 -23.631629),20,METROPOLITANA DE SÃO PAULO,35,287.99947467637764,279.26178817936625,79.51421798555263
Rua Joaquim Antunes,Pinheiros,93,2,0,Apartamento,4220,5194,-23.5655893,-46.6805614,POINT (-46.6805614 -23.5655893),20,METROPOLITANA DE SÃO PAULO,35,246.14925194384182,257.59693147985456,635.4896038882387
Alameda Glete,Campos Elíseos,83,2,0,Apartamento,1940,2495,-23.5347501,-46.64624,POINT (-46.64624 -23.5347501),20,METROPOLITANA DE SÃO PAULO,35,70.58512155976507,430.8243098123262,379.71871211052746
Rua Valson Lopes,Vila Butantã,38,2,0,Apartamento,3000,3435,-23.5687935,-46.7436464,POINT (-46.7436464 -23.5687935),20,METROPOLITANA DE SÃO PAULO,35,115.20155905480773,321.2092842669636,113.12662906979507
Avenida Nove de Julho,Bela Vista,68,2,0,Apartamento,2000,2532,-23.5606299,-46.6551101,POINT (-46.6551101 -23.5606299),20,METROPOLITANA DE SÃO PAULO,35,451.72575867574346,134.36912892510114,110.90366248546162
Rua Marret,Vila Progresso,160,3,3,Casa,2500,2690,-23.4592557,-46.5344239,POINT (-46.5344239 -23.4592557),20,METROPOLITANA DE SÃO PAULO,35,3385.9800047890258,3993.9603667741053,4436.439571976974
Rua Comendador Yamamoto,Jardim Trussardi,35,1,1,Casa,1500,1671,-23.5896417,-46.7312998,POINT (-46.7312998 -23.5896417),20,METROPOLITANA DE SÃO PAULO,35,164.81269007733783,353.29594206276397,297.34424448009395
Rua Doutor Luís Carlos,Vila Aricanduva,30,1,0,Apartamento,1250,1333,-23.5344124,-46.5412841,POINT (-46.5412841 -23.5344124),20,METROPOLITANA DE SÃO PAULO,35,86.72810483268124,492.5494240300262,1164.5284939612511
Rua José de Oliveira Coelho,Vila Andrade,51,2,1,Apartamento,3000,3497,-23.622976,-46.7380877,POINT (-46.7380877 -23.622976),20,METROPOLITANA DE SÃO PAULO,35,114.53032166359844,740.845127083422,941.806443391384
Rua Itanhaém,Vila Prudente,190,3,1,Casa,5300,5775,-23.5821502,-46.575926,POINT (-46.575926 -23.5821502),20,METROPOLITANA DE SÃO PAULO,35,275.3740072157324,688.1444428443449,777.8242630143961
Rua Valson Lopes,Vila Butantã,38,2,1,Apartamento,3000,3435,-23.5687935,-46.7436464,POINT (-46.7436464 -23.5687935),20,METROPOLITANA DE SÃO PAULO,35,115.20155905480773,321.2092842669636,113.12662906979507
Rua Nelson Gama de Oliveira,Vila Andrade,80,2,1,Apartamento,3200,4195,-23.631629,-46.7366809,POINT (-46.7366809 -23.631629),20,METROPOLITANA DE SÃO PAULO,35,287.99947467637764,279.26178817936625,79.51421798555263
Rua Murutinga do Sul,Chácara Santo Antônio (zona Leste),90,3,1,Apartamento,2500,3428,-23.4751549,-46.5359608,POINT (-46.5359608 -23.4751549),20,METROPOLITANA DE SÃO PAULO,35,2682.0110182905487,2541.0875250779213,2757.631308787464
Rua Gregório de Morais Rego,Jardim Consorcio,30,1,0,Casa,1100,1213,-23.6708079,-46.670621,POINT (-46.670621 -23.6708079),20,METROPOLITANA DE SÃO PAULO,35,69.08297556330552,622.6469272382716,817.0395037269112
Avenida Guarulhos,Ponte Grande,50,2,0,Apartamento,1410,1844,-23.5037826,-46.5520524,POINT (-46.5520524 -23.5037826),20,METROPOLITANA DE SÃO PAULO,35,1029.8396563073277,806.0826156480623,1425.233689730826
Rua Lácio,Vila Formosa,42,1,0,Casa em condomínio,2200,2373,-23.6857566,-46.5314763,POINT (-46.5314763 -23.6857566),20,METROPOLITANA DE SÃO PAULO,35,4659.460795769447,7492.520041278335,7739.015803097651
Rua Henrique Mazzei,Vila Isolina Mazzei,85,3,2,Casa em condomínio,2900,3387,-23.4958842,-46.6044885,POINT (-46.6044885 -23.4958842),20,METROPOLITANA DE SÃO PAULO,35,309.4784800887598,454.75369408523494,643.1697707121167
Rua Ituri,Vila Formosa,26,1,0,Apartamento,1150,1466,-23.5684038,-46.5519503,POINT (-46.5519503 -23.5684038),20,METROPOLITANA DE SÃO PAULO,35,118.47945605902137,586.0944830645095,676.9690357605139
Rua Consolação,Consolação,34,1,1,Studio e kitnet,3114,3830,-23.5480826,-46.6492296,POINT (-46.6492296 -23.5480826),20,METROPOLITANA DE SÃO PAULO,35,151.88584137016886,501.82034378070205,225.27915647789894
Rua Jota Carlos,Jardim Brasil (zona Norte),35,1,0,Casa,808,842,-23.4846649,-46.5684359,POINT (-46.5684359 -23.4846649),20,METROPOLITANA DE SÃO PAULO,35,218.32881338481087,841.3646484882302,3382.084256562987
